review_text,stars
از نتیجه و خود داستان بگذریم هنرنویسندگی درش موج میزنه صحنه ها رو میتونی تصور کنی حس میکنی خودش حضوری داره برات تعریف میکنه این حس خوب هنگام خوندن کم پیش میاد اکثرا تو داستانهای خارجی میدیدم مششتاقم بیشتر ازاین نویسنده بخونم,5
بهترین نویسنده جاوید ایران زمین,5
کتابی که نویسندش خودکشی میکنه و خودش اذعان داره به پوچی رسیده ارزش خوندن نداره البته من قبلاخوندمش وفقط یاس و پوچی توش پر بود پیشنهاد میکنم کتاب بهتری انتخاب کنید,1
بخونم انشالا خوبه,5
خیلی جالب بود... راستش ی سبک جالب داشت تصویر سازیاشم عااالی بود واقن نمیتونم بگم دوسش نداشتم یا از خوندنش پشیمونم... خیییلی خوشحالم ک خوندمش وحتما دوباره میخونمش چون ب نظرم یه بار خوندن کافی نیس!,4
عالی ;-),5
عناصر داستان خیلی خیلی بی ربط هستن که همین ارتباط دادنشون نقطه‌ی قوت داستانه. مرسی طاقچه.,5
خیلی باحال بود,5
به کسایی که نخوندن پیشنهاد میکنم نخونن چون من که میخوندم یه انرژی منفی بهم میداد ولی از بس داستانش قوی بود و کشش داشت و تصویرسازیاش عالی بود نمیتونستم ادامشو نخونم,4
من این کتاب رو امروز تموم کردم یه شاهکار هستش واقعا لذت برم,5
من این رمان رو تا حالا ده بار خوندم. و شگفتی قلم هدایت اینه که بازم میخوام بخونمش و بازم ازش برداشت های جدید می کنم. این کتاب در تاریخ ادبیات ما جاودانی میمونه,5
تکه تکه کردن و در چمدان گذاشتن...عالی بود با اینکه یه بار خونده بودم ولی بازم خوندم.خودم خیلی ازش الهام میگیرم تو نوشته هام.بخونید نترسید پوچ گرا نمیشید چون اونایی که همچین چیزایی رو به ایشون نسبت میدن بویی از ادب نبردند,5
تصویر سازی فوق العاده یعنی هرچی که نوشته شده تو کتاب رو خیلی راحت تصور میکنین. یه کشش و جذب کنندگی ی خیلی خوب که وادار میکنه تا آخر کتاب رو چند روزه بخونین . تامل برانگیز و کمی هم ناراحت کننده ولی به شدت جذاب .حتما بخونین,5
لذت بردیم.. مرسی از صادق هدایت و شما,5
خیلی خوشم اومد,5
"عااای عاالی بود. تمام چیزی که خوندم شاهکار ادبیات داستانی ایرانی بود. کتابی که با روح و روانم بازی کرد. کتاب ۸۷ صفحه ای که تمامش رو با تمام لذت در ۴ ساعت یه سره خوندم و فقط لذت بردم از خوندش و فهمیدنش. این جور کتابا رو ادم نباید زیاد دنبال نقدشون بره و همینجوری از کتاب لذت ببره, از دنیای عجیب و غریب و لکاته و پیرمرد خنزرپنزری صادق هدااایت...",5
بارها و بارها شده بود رمانی رو به اصرار دوستان استارت بزنم ولی تا تهش نرم.رمانایی که خیلی معروفن و اینم بگم مشکلی تو درکشون نداشتم صرفا رمان برام جذابیت نداره.ولی اینو که چند صفحه اولشو خوندم دیگه نتونستم کنار بذارمش.اگه شرایتتون مثه من هست و به رمان ها علاقه ندارید این کتاب رو امتحان کنید,4
متن گیرا و قلم پرکششی داره. اما مجموعا به نظر میاد هدایت افکار پوچگرایی و ضدباورانه ی زیادی داشته و حسب توصیف اهل فن به خاطر تمول مالی و رفاه کامل، به اشباع و نهایتا پوچی رسیده. اما واقعا داستان خوشنویسیه. خصوصا که همذات پنداری زیادی در خیلی جاهای داستان برای مخاطب پیش میاد که همراهی با متن رو دلچسب تر و در عین حال دردناک تر میکنه. ناگفته نماند که بدبینی و سیاه بینی ظاهرا در جان نگارنده نهادینه شده مگر مواردی که به کشف شهودی از خوبی ها میرسه. شاید اگر صادق هدایت در روزگار حال می بود، رشد افسردگی و پوچ حالی اش تا این حد رشد نمی کرد و به صورت کم خطرتری حالات و افکارش پیش می رفت در مقایسه با روزگار خودش که نهایتا اقدام به خوکشی کرد. بدبینی بسیار شدید او به اعتقادات (چه دینی و چه غیر دینی) بیشتر شبیه یک نوع انتقام و لجبازی ست تا اینکه واقعا بی اعتقاد باشد. تعمیم رفتار افراد پیرو یک آیین به اصل آیین یک نمونه از این رفتار است. گاهی در متن هم حس می شود که در باطن گویی می فهمد و اعتقاد ذاتی هم دارد به خیلی باورها اما از روی عناد و انتقام و کینه خط بطلان را بی حد و عمومی بر همه چیز می کشد. از طاقچه بابت فرصت مطالعه ی این اثر معروف سپاسگزارم,3
داستان کتاب در مورد انسانی بود که از چیزی که داشت تنفر داشت و سعی داشت ذهنش انتقام بگیر یه ذهن درگیر ،پر از اضطراب و دلهره در حقیقت یه انسانی غیر فعال بود,5
رمان بسیار عالی و زیبایی بود. بستگی داره با چه دیدی بهش نگاه کنیم، صادق هدایت افکار مغشوش یک انسان رنج دیده رو به زیبایی همراه با جزییات و حالات مخصوص توصیف کرده... من که لذت بردم,5
لطفا به نظرات هم احترام بگذارید . از دید یک نفر خزعبلات و از دید دیگری عالی ... این نشاندهنده تفاوت در طرز فکر انسانهاست . دلیلی نیست که شخصی این کتاب را خزعبلات میخونه آدم بیسوادی باشه . . . من از خوندن کتاب لذت بردم. چون گاهی خودم رو در شرایط توصیف شده تصور میکردم و عالی بود..... ممنون هستم از طاقچه و زحمات شما ...,5
از لحاظ داستانی در کل قصه ی خوبی داشت و خیلی موضوع جالبی بود ولی نمی دونم چرا توصیفات تکراری زیادی تو کتاب بود,5
